org_no,org_nm,tg_no,tg_nm,cap,data_date,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20210904,15,15,15,15,15,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,15,15,15,30,30,30,30,30,30,30,30,30,30,30,30,15,30,15,15,15,30,30,30,30,30,15,30,30,30,30,30,30,30,30,30,30,30,15,15,15,30,45,30,45,45,45,30,30,30,15,15,15,15,15,15,15,15,15,15,0,15,15,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20210905,0,0,15,15,15,15,15,15,15,15,0,15,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,30,30,30,30,15,30,30,30,30,30,30,15,15,15,15,15,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,45,15,15,15,15,15,15,15,15,15,15,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20210906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,30,30,30,30,30,30,30,30,30,30,30,30,15,15,30,30,30,30,45,45,45,45,45,30,45,45,45,45,45,45,45,45,60,45,30,15,30,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20210907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,30,45,45,45,45,45,45,45,60,45,45,60,45,45,15,15,30,45,30,30,45,45,45,45,45,60,45,30,45,45,45,45,45,60,45,45,15,30,30,45,45,45,45,45,45,30,45,30,45,30,30,15,30,15,15,15,0,15,0,0,15,15
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20210908,15,15,0,15,0,0,0,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,45,30,45,45,45,45,45,45,45,45,45,45,45,45,45,30,30,45,45,45,45,45,45,45,60,45,45,45,45,45,45,45,45,45,60,45,60,30,30,45,30,30,45,30,45,30,45,45,30,30,30,30,30,15,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20210909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,30,30,45,45,45,45,45,30,45,30,60,45,45,45,30,30,45,30,30,45,45,45,60,45,45,45,45,45,45,45,45,45,60,45,45,45,30,30,30,45,45,60,60,60,60,60,60,60,45,30,30,30,15,15,15,15,15,15,15,15,15,15
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20210910,15,15,15,15,15,15,15,15,15,15,15,0,0,15,15,15,15,0,0,15,15,0,15,15,15,15,0,0,15,15,15,30,45,30,45,45,45,45,45,45,45,45,45,45,45,45,45,45,15,45,30,30,30,45,45,30,45,45,45,45,45,45,45,30,60,30,45,45,30,30,30,30,45,30,30,30,30,30,30,45,45,30,30,30,30,15,15,15,15,0,15,0,0,15,15,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20210911,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,30,30,30,30,30,45,45,45,45,45,45,45,45,45,45,45,15,30,30,45,30,45,45,45,45,45,45,45,45,30,30,45,45,45,45,45,45,30,15,30,45,30,15,30,30,30,30,45,30,30,30,30,30,30,15,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20210912,0,0,0,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,15,30,30,30,60,45,30,45,45,45,45,30,30,45,45,45,45,15,30,30,30,45,45,45,45,45,45,45,45,60,45,45,45,45,45,45,45,45,45,30,15,15,15,15,15,15,15,15,15,15,0,15,15,0,0,0,15,0,0,15,0,15,15,15,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20210913,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,15,15,30,30,45,45,45,45,60,45,45,60,60,60,45,60,45,60,15,30,45,45,30,30,45,45,45,45,45,45,45,45,60,45,30,60,45,45,45,45,30,30,30,30,30,30,30,30,45,30,30,30,30,15,30,30,15,0,0,15,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20210914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,15,30,30,30,45,45,45,60,45,45,45,45,45,45,45,45,45,30,30,30,45,30,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,30,30,30,30,45,45,45,45,45,45,45,45,45,45,60,45,30,15,15,15,0,0,15,15,0,15
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20210915,15,15,0,15,0,0,15,0,0,0,15,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,30,15,30,30,30,45,45,45,45,60,60,60,45,45,45,45,45,45,15,30,45,45,30,45,45,45,45,45,45,75,45,45,45,60,45,45,45,45,45,45,30,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,15,0,0,0,15,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20210916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,45,30,30,30,30,45,30,45,45,60,45,45,45,45,45,45,30,0,0,0,0,0,0,45,30,30,30,45,45,30,45,45,45,45,45,45,45,45,15,15,30,30,15,15,30,30,30,15,15,15,30,15,15,15,15,15,0,0,0,15,0,0,15,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20210917,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,15,15,0,15,0,0,0,0,0,0,0,0,0,15,15,15,30,30,30,30,30,45,45,45,45,45,60,45,45,30,30,45,15,30,45,45,30,30,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,15,15,30,30,30,30,45,15,30,30,45,15,30,30,30,15,15,15,15,0,0,15,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20210918,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,45,30,30,45,45,45,45,45,60,45,45,45,45,45,45,45,45,15,15,30,45,30,45,45,60,45,45,45,60,45,45,45,45,45,45,60,45,45,30,15,30,30,30,30,45,45,45,45,45,45,30,30,30,30,30,30,15,15,15,15,15,0,0,15,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20210919,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,30,30,45,45,45,45,45,45,60,60,60,45,45,45,45,15,30,45,45,45,60,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,30,30,30,60,75,75,75,90,75,90,75,75,45,30,30,30,30,15,15,15,0,0,15,15,15,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20210920,15,0,15,0,0,15,0,15,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,15,45,45,45,30,45,45,45,45,45,45,45,60,45,45,45,45,60,15,45,45,45,45,45,45,45,45,60,45,45,45,45,45,60,45,30,45,45,45,30,15,15,15,15,15,15,15,15,15,0,0,15,15,15,15,0,0,15,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20210921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,15,0,15,15,0,15,15,0,15,15,15,0,15,15,15,15,0,0,15,0,0,0,15,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20210922,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,30,30,30,30,30,30,30,30,30,30,30,30,15,15,15,15,15,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,15,0,0,0,0,0,0,15,15
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20210923,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,45,30,30,45,45,60,60,60,45,60,60,45,45,60,45,45,15,45,30,45,45,30,45,60,45,45,45,45,45,45,45,45,60,45,45,45,60,45,30,15,30,30,30,30,45,30,30,30,30,30,30,30,30,30,15,15,0,15,0,0,15,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20210924,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,45,45,30,45,45,45,45,45,45,60,60,45,60,45,60,60,15,30,45,45,45,45,45,45,60,60,60,45,45,45,45,45,45,45,60,60,60,60,30,30,30,30,30,30,30,30,30,30,30,45,30,30,30,30,15,15,15,15,0,15,15,0,15,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20210925,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,45,45,45,45,45,45,60,60,45,45,60,45,60,45,60,15,30,30,45,45,60,45,45,45,45,45,45,45,45,45,45,45,60,60,45,60,30,15,15,30,30,30,30,45,45,30,30,30,30,30,30,45,30,15,15,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20210926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,30,30,45,45,45,45,60,60,45,45,45,60,45,60,45,15,45,45,45,45,45,60,45,45,45,45,45,45,45,45,30,30,45,45,45,45,45,30,30,30,30,30,30,15,30,30,30,30,30,30,30,15,15,15,15,15,15,0,15,0,15,15,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20210927,15,15,15,0,0,15,15,0,15,0,0,0,15,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,15,15,15,30,45,45,45,60,45,45,60,45,60,45,60,45,45,60,45,45,15,45,45,30,30,45,45,45,45,45,60,45,45,45,45,60,45,45,45,45,60,60,15,45,45,60,60,60,60,60,60,60,60,60,45,45,30,30,15,0,0,15,0,0,0,15,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20210928,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,30,30,30,45,45,45,60,45,45,60,45,45,45,60,45,45,30,15,30,45,45,30,45,45,45,60,45,45,60,45,30,45,45,30,30,30,30,45,30,15,30,30,30,30,45,30,30,30,30,30,30,30,45,30,15,15,15,15,15,15,0,15,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20210929,0,0,15,0,15,15,0,15,15,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,15,15,30,30,30,30,45,60,45,45,60,60,60,60,60,60,60,60,45,15,15,30,30,30,45,60,60,30,30,45,45,45,60,45,45,45,45,45,45,45,45,30,15,30,30,30,30,30,30,30,30,30,15,30,30,30,30,15,15,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20210930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,30,30,30,30,30,30,45,45,45,45,45,45,45,45,45,45,15,30,30,30,30,30,30,30,45,45,45,30,45,30,45,45,45,45,45,30,30,30,30,30,30,30,30,30,45,30,30,30,30,30,30,15,15,30,15,15,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211001,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,30,30,30,30,30,30,45,30,45,30,30,45,30,30,30,30,15,30,30,30,30,30,45,45,45,45,45,30,45,45,45,30,30,45,30,45,45,30,15,15,15,15,15,15,15,0,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211002,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,15,15,30,30,30,30,45,45,45,45,45,30,45,45,45,45,45,30,15,30,45,30,30,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,30,30,15,30,60,45,45,45,60,75,45,60,60,60,60,60,30,30,15,0,0,0,0,0,0,0,15,15
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211003,15,15,0,0,15,15,15,15,0,15,15,15,15,15,15,15,15,15,15,15,0,0,15,15,0,0,15,0,15,15,15,15,30,30,30,45,30,45,45,45,45,45,30,30,45,30,45,45,30,30,30,30,30,45,30,30,45,30,45,45,60,45,45,45,30,30,45,45,45,30,15,30,15,0,15,0,15,15,15,15,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211004,15,0,0,0,15,0,0,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,30,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,45,30,30,45,45,30,30,45,45,60,60,60,60,75,60,45,30,30,30,30,45,45,45,45,45,45,30,45,45,45,60,30,30,60,30,60,15,15,30,45,30,30,30,30,30,30,30,30,30,30,30,30,30,15,0,0,15,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,30,30,30,30,30,30,45,30,30,30,45,45,45,30,45,45,15,30,30,30,30,30,30,30,30,30,30,30,45,30,30,30,30,45,45,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,15,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,30,30,30,45,45,45,30,30,30,30,30,45,45,30,45,30,15,15,30,30,30,30,45,30,30,45,45,45,45,45,30,45,45,45,45,45,45,45,15,30,30,60,45,45,45,45,45,45,45,60,45,30,45,30,15,15,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,30,30,30,30,30,30,45,45,45,30,30,30,30,30,15,15,30,30,30,30,30,30,30,30,30,30,30,30,30,45,45,45,45,45,45,45,30,45,45,60,60,60,60,60,60,60,75,60,45,30,15,30,15,15,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,15,0,0,0,0,0,0,15,15,15,30,30,30,45,30,45,30,45,45,60,45,45,45,45,45,45,15,30,30,30,30,45,45,45,30,45,45,45,30,45,60,45,45,45,45,45,45,45,30,30,45,45,45,30,30,30,30,30,15,30,30,30,15,15,15,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,30,30,30,60,45,45,45,45,45,30,45,30,45,30,30,45,15,15,15,15,30,30,30,30,45,30,45,45,30,30,30,45,45,45,45,60,45,45,30,30,45,60,60,60,60,45,60,45,45,45,30,30,30,30,15,15,15,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,30,30,45,60,45,60,60,45,45,60,45,45,45,60,60,45,15,30,30,30,30,45,60,30,30,30,30,30,30,45,45,45,45,45,45,45,45,45,30,30,45,45,45,45,45,60,60,45,60,60,30,45,30,30,30,15,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,30,30,30,30,45,45,30,45,45,30,45,45,45,45,45,15,15,15,30,45,45,45,45,30,45,45,30,30,45,45,45,30,45,60,45,30,45,15,45,30,30,45,30,30,30,30,30,30,30,30,30,30,15,15,15,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,30,45,45,45,45,60,45,45,45,45,45,45,45,45,30,30,45,45,30,45,45,45,45,30,45,45,45,30,45,45,45,30,30,45,45,45,30,30,45,60,60,75,60,60,60,60,60,60,45,30,30,30,30,15,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,30,30,45,45,45,45,45,45,45,45,45,45,45,60,15,30,30,30,30,45,30,30,30,45,30,60,45,45,45,30,30,30,60,45,45,30,30,30,30,60,60,75,75,60,60,60,60,75,60,75,60,60,30,15,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,30,45,45,60,60,60,45,45,45,45,60,60,45,60,45,30,15,30,30,30,30,45,45,30,45,45,30,75,30,30,45,60,60,45,45,60,75,30,30,45,45,30,45,60,60,45,60,60,45,45,45,30,30,15,15,15,15,15,0,0,0,0,15
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211016,15,15,0,15,15,0,15,15,0,15,15,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,15,15,30,30,30,45,30,45,60,45,45,45,75,60,45,75,75,45,15,15,30,30,30,60,45,60,45,60,45,45,45,45,45,60,60,45,60,60,60,60,30,15,45,60,30,45,30,45,45,30,30,30,30,15,15,30,15,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,30,30,45,30,60,45,60,45,45,45,30,45,45,30,15,45,30,30,30,30,45,30,45,30,60,60,60,30,45,45,30,45,45,60,60,30,30,15,15,30,30,30,30,30,30,30,30,30,30,15,0,0,0,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,15,15,15,15,15,30,30,30,15,30,30,15,45,15,15,15,15,15,15,15,30,30,30,15,15,30,30,30,15,30,30,30,15,15,30,15,15,15,15,30,30,30,45,45,45,45,45,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,45,45,45,60,45,60,60,30,30,45,45,45,30,30,15,15,30,30,30,30,30,45,60,45,45,60,45,45,45,30,45,60,60,60,45,45,45,30,30,45,30,30,30,30,30,30,30,30,30,30,30,15,15,0,0,0,0,15,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,30,45,45,45,75,45,45,60,75,45,60,45,60,45,30,30,30,30,45,60,75,60,60,60,60,60,60,60,75,60,60,75,60,75,45,60,30,30,45,60,60,60,60,75,60,60,60,60,60,45,30,15,15,15,15,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,45,45,60,30,30,45,45,30,30,60,30,30,30,30,30,30,30,30,30,45,75,60,60,60,60,45,45,60,45,30,45,45,60,75,45,45,30,45,30,45,30,30,30,30,30,30,30,30,30,30,30,30,15,15,15,15,15,15,15,15,15,15
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211022,15,15,15,15,15,15,15,15,0,15,15,0,0,0,15,15,0,0,15,15,15,0,0,15,15,15,15,15,0,15,15,30,30,45,45,45,45,45,60,60,90,75,75,60,75,45,30,30,15,30,30,30,45,30,45,60,30,60,45,45,30,30,45,45,60,60,60,75,75,60,45,60,45,75,75,60,45,60,60,60,60,45,45,45,30,30,15,15,15,15,15,15,15,15,15,15
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211023,15,15,15,15,15,15,15,15,15,15,15,15,15,0,15,0,15,15,15,15,15,15,0,0,15,0,0,0,15,15,15,30,45,30,60,60,45,45,30,30,45,45,45,45,30,30,45,30,15,30,30,15,30,30,45,45,60,45,45,30,45,45,45,45,45,60,75,60,75,45,15,30,15,60,45,45,45,60,45,30,30,30,45,15,15,15,15,15,15,15,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,15,45,30,45,30,30,45,45,45,60,75,90,60,75,75,60,30,45,15,15,30,45,45,45,45,45,60,30,45,30,30,45,45,30,60,60,75,45,45,45,15,30,30,60,45,60,45,60,45,75,45,45,45,15,15,15,15,15,0,0,0,0,0,0,15,15
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,30,15,30,30,45,45,30,45,45,45,75,45,45,30,30,45,30,30,15,30,30,15,45,45,60,45,45,45,45,60,45,45,45,45,45,75,75,75,45,15,15,15,60,60,60,60,45,60,60,45,45,45,15,15,15,15,15,15,15,15,15,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,45,30,30,30,30,30,45,60,75,75,75,45,45,60,30,15,30,15,30,45,45,45,60,45,30,45,60,45,30,45,45,60,60,45,60,45,30,15,15,30,60,60,60,45,45,75,45,45,45,60,15,15,30,15,15,0,0,15,15,15,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211027,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,15,45,30,30,45,30,45,60,45,60,45,45,45,75,45,30,45,45,30,15,15,15,30,30,45,45,30,45,45,60,45,30,45,60,30,30,60,30,30,45,15,30,30,45,30,45,45,30,45,45,45,45,30,30,30,30,15,15,15,15,15,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211028,15,0,0,15,0,0,15,0,0,15,0,15,15,0,0,0,0,15,15,0,0,0,0,0,0,0,0,15,15,15,15,30,30,30,45,45,45,45,30,60,60,60,60,45,45,45,45,45,15,15,30,30,30,30,30,30,30,45,45,45,45,45,30,30,60,75,75,60,45,60,30,30,30,45,45,60,60,60,45,60,45,45,30,30,30,30,15,15,15,15,15,15,15,15,15,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211029,15,15,0,0,15,0,0,15,0,0,15,0,0,15,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,15,30,15,30,45,45,45,60,45,60,45,45,60,75,75,60,45,60,60,30,30,30,45,45,60,60,45,60,45,45,60,60,75,60,60,60,75,60,75,75,60,30,30,60,45,30,45,45,45,45,30,45,30,30,30,30,30,30,15,15,15,15,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211030,0,0,15,15,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,15,0,0,0,15,15,45,30,45,45,45,30,45,45,30,30,45,45,30,30,45,45,45,15,15,30,30,30,45,30,30,30,30,30,30,30,30,45,30,30,30,30,45,45,45,15,30,30,45,45,60,45,60,45,45,45,45,30,30,30,15,15,0,0,0,0,0,0,0,0,0
4340208,国网株洲城东供电支公司,0200602351,湖南狐轩智能产业园,1000,20211031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,30,30,30,60,45,45,30,30,30,45,30,30,45,60,45,45,15,15,30,45,15,45,60,60,45,45,30,45,45,45,60,30,45,45,30,45,45,60,45,15,30,45,30,60,30,45,30,30,30,30,30,30,30,30,30,15,0,0,0,0,0,0,0,0
